flowA.0	2015-09-13 11:38:21.705655	116.095062	39.753012	70	2.7359604
flowB.0	2015-09-13 11:38:21.705655	116.095378	39.752749	70	3.5233308
flowC.0	2015-09-13 11:38:21.705655	116.095352	39.752389	70	2.8968084
flowD.0	2015-09-13 11:38:21.705655	116.095	39.75214	70	2.3844024
flowE.0	2015-09-13 11:38:21.705655	116.094532	39.752061	70	1.8392148
flowA.0	2015-09-13 11:38:22.705655	116.095068	39.75301	70	2.0781216
flowB.0	2015-09-13 11:38:22.705655	116.095383	39.752742	70	3.3235884
flowC.0	2015-09-13 11:38:22.705655	116.09535	39.752384	70	1.9720332
flowD.0	2015-09-13 11:38:22.705655	116.094991	39.752136	70	2.9797992
flowE.0	2015-09-13 11:38:22.705655	116.094524	39.75206	70	2.4060564
flowA.0	2015-09-13 11:38:23.705655	116.095077	39.753007	70	2.8244556
flowB.0	2015-09-13 11:38:23.705655	116.095387	39.752736	70	2.5396344
flowC.0	2015-09-13 11:38:23.705655	116.095345	39.752377	70	3.1008888
flowD.0	2015-09-13 11:38:23.705655	116.094983	39.752133	70	2.9169792
flowE.0	2015-09-13 11:38:23.705655	116.094517	39.75206	70	2.3744736
flowA.0	2015-09-13 11:38:24.705655	116.095084	39.753004	70	2.5331652
flowB.0	2015-09-13 11:38:24.705655	116.095391	39.752731	70	2.5679916
flowC.0	2015-09-13 11:38:24.705655	116.09534	39.752369	70	3.4148232
flowD.0	2015-09-13 11:38:24.705655	116.094977	39.75213	70	2.058192
flowE.0	2015-09-13 11:38:24.705655	116.094509	39.75206	70	2.4459804
flowA.0	2015-09-13 11:38:25.705655	116.09509	39.753002	70	2.12202
flowB.0	2015-09-13 11:38:25.705655	116.095394	39.752726	70	1.8993888
flowC.0	2015-09-13 11:38:25.705655	116.095337	39.752364	70	2.6113716
flowD.0	2015-09-13 11:38:25.705655	116.094966	39.752126	70	3.5736732
flowE.0	2015-09-13 11:38:25.705655	116.094503	39.75206	70	1.8342792
flowA.0	2015-09-13 11:38:26.705655	116.095096	39.753	70	2.0030256
flowB.0	2015-09-13 11:38:26.705655	116.095398	39.75272	70	2.7311544
flowC.0	2015-09-13 11:38:26.705655	116.095334	39.752359	70	1.9739448
flowD.0	2015-09-13 11:38:26.705655	116.094957	39.752123	70	3.2984928
flowE.0	2015-09-13 11:38:26.705655	116.094493	39.75206	70	2.9775024
flowA.0	2015-09-13 11:38:27.705655	116.095102	39.752997	70	2.1636792
flowB.0	2015-09-13 11:38:27.705655	116.095402	39.752714	70	2.7534852
flowC.0	2015-09-13 11:38:27.705655	116.09533	39.752352	70	2.9900592
flowD.0	2015-09-13 11:38:27.705655	116.094947	39.752118	70	3.5984592
flowE.0	2015-09-13 11:38:27.705655	116.094485	39.75206	70	2.4144696
flowA.0	2015-09-13 11:38:28.705655	116.095108	39.752995	70	1.9464696
flowB.0	2015-09-13 11:38:28.705655	116.095407	39.752706	70	3.5790012
flowC.0	2015-09-13 11:38:28.705655	116.095326	39.752346	70	2.724462
flowD.0	2015-09-13 11:38:28.705655	116.094941	39.752116	70	1.96353
flowE.0	2015-09-13 11:38:28.705655	116.094476	39.75206	70	2.858652
flowA.0	2015-09-13 11:38:29.705655	116.095118	39.752991	70	3.3941844
flowB.0	2015-09-13 11:38:29.705655	116.09541	39.752702	70	2.0676672
flowC.0	2015-09-13 11:38:29.705655	116.095323	39.752341	70	2.12517
flowD.0	2015-09-13 11:38:29.705655	116.094933	39.752113	70	2.891754
flowE.0	2015-09-13 11:38:29.705655	116.09447	39.75206	70	1.8058536
flowA.0	2015-09-13 11:38:30.705655	116.095126	39.752988	70	2.7226008
flowB.0	2015-09-13 11:38:30.705655	116.095413	39.752697	70	1.9148904
flowC.0	2015-09-13 11:38:30.705655	116.09532	39.752337	70	2.1887352
flowD.0	2015-09-13 11:38:30.705655	116.094925	39.75211	70	2.7668052
flowE.0	2015-09-13 11:38:30.705655	116.094463	39.75206	70	2.0813868
flowA.0	2015-09-13 11:38:31.705655	116.095135	39.752985	70	3.0009096
flowB.0	2015-09-13 11:38:31.705655	116.095418	39.75269	70	3.2264892
flowC.0	2015-09-13 11:38:31.705655	116.095315	39.752329	70	3.3239772
flowD.0	2015-09-13 11:38:31.705655	116.094916	39.752107	70	2.796246
flowE.0	2015-09-13 11:38:31.705655	116.094454	39.75206	70	3.0178332
flowA.0	2015-09-13 11:38:32.705655	116.095141	39.752982	70	2.2983444
flowB.0	2015-09-13 11:38:32.705655	116.095422	39.752684	70	2.79972
flowC.0	2015-09-13 11:38:32.705655	116.095311	39.752322	70	2.940282
flowD.0	2015-09-13 11:38:32.705655	116.09491	39.752104	70	2.1568572
flowE.0	2015-09-13 11:38:32.705655	116.094443	39.75206	70	3.3162912
flowA.0	2015-09-13 11:38:33.705655	116.095149	39.75298	70	2.5567848
flowB.0	2015-09-13 11:38:33.705655	116.095427	39.752676	70	3.3669072
flowC.0	2015-09-13 11:38:33.705655	116.095308	39.752318	70	2.1788604
flowD.0	2015-09-13 11:38:33.705655	116.0949	39.7521	70	3.3936048
flowE.0	2015-09-13 11:38:33.705655	116.094432	39.75206	70	3.4241328
flowA.0	2015-09-13 11:38:34.705655	116.095158	39.752976	70	3.1932396
flowB.0	2015-09-13 11:38:34.705655	116.095432	39.752669	70	3.1900572
flowC.0	2015-09-13 11:38:34.705655	116.095303	39.75231	70	3.248388
flowD.0	2015-09-13 11:38:34.705655	116.094895	39.752098	70	1.9447992
flowE.0	2015-09-13 11:38:34.705655	116.094422	39.75206	70	3.0224916
flowA.0	2015-09-13 11:38:35.705655	116.095167	39.752973	70	3.1490928
flowB.0	2015-09-13 11:38:35.705655	116.095435	39.752665	70	2.0686176
flowC.0	2015-09-13 11:38:35.705655	116.095299	39.752304	70	2.7615132
flowD.0	2015-09-13 11:38:35.705655	116.094885	39.752094	70	3.2570568
flowE.0	2015-09-13 11:38:35.705655	116.094412	39.75206	70	3.1708476
flowA.0	2015-09-13 11:38:36.705655	116.095173	39.752971	70	1.9067292
flowB.0	2015-09-13 11:38:36.705655	116.095439	39.752658	70	3.2028804
flowC.0	2015-09-13 11:38:36.705655	116.095296	39.7523	70	1.9475676
flowD.0	2015-09-13 11:38:36.705655	116.094878	39.752091	70	2.5765344
flowE.0	2015-09-13 11:38:36.705655	116.094405	39.75206	70	2.1725856
flowA.0	2015-09-13 11:38:37.705655	116.095181	39.752967	70	2.874024
flowB.0	2015-09-13 11:38:37.705655	116.095445	39.75265	70	3.4477488
flowC.0	2015-09-13 11:38:37.705655	116.095293	39.752294	70	2.5747524
flowD.0	2015-09-13 11:38:37.705655	116.094868	39.752087	70	3.537666
flowE.0	2015-09-13 11:38:37.705655	116.094397	39.752059	70	2.2507776
flowA.0	2015-09-13 11:38:38.705655	116.095188	39.752965	70	2.2660632
flowB.0	2015-09-13 11:38:38.705655	116.095448	39.752645	70	2.4010092
flowC.0	2015-09-13 11:38:38.705655	116.095288	39.752286	70	3.385026
flowD.0	2015-09-13 11:38:38.705655	116.09486	39.752084	70	2.7797292
flowE.0	2015-09-13 11:38:38.705655	116.094386	39.752059	70	3.5867988
flowA.0	2015-09-13 11:38:39.705655	116.095195	39.752962	70	2.540772
flowB.0	2015-09-13 11:38:39.705655	116.095453	39.752637	70	3.4468812
flowC.0	2015-09-13 11:38:39.705655	116.095284	39.75228	70	2.8255032
flowD.0	2015-09-13 11:38:39.705655	116.094854	39.752082	70	2.1728808
flowE.0	2015-09-13 11:38:39.705655	116.094378	39.752059	70	2.2697424
flowA.0	2015-09-13 11:38:40.705655	116.095202	39.752959	70	2.5118244
flowB.0	2015-09-13 11:38:40.705655	116.095458	39.75263	70	3.2569308
flowC.0	2015-09-13 11:38:40.705655	116.095281	39.752276	70	1.8318744
flowD.0	2015-09-13 11:38:40.705655	116.094845	39.752078	70	2.8900116
flowE.0	2015-09-13 11:38:40.705655	116.094367	39.752059	70	3.4025976
flowA.0	2015-09-13 11:38:41.705655	116.09521	39.752957	70	2.6490168
flowB.0	2015-09-13 11:38:41.705655	116.095463	39.752622	70	3.5790264
flowC.0	2015-09-13 11:38:41.705655	116.095278	39.75227	70	2.5574796
flowD.0	2015-09-13 11:38:41.705655	116.094836	39.752075	70	3.1853772
flowE.0	2015-09-13 11:38:41.705655	116.094359	39.752059	70	2.6177472
flowA.0	2015-09-13 11:38:42.705655	116.095216	39.752954	70	1.904274
flowB.0	2015-09-13 11:38:42.705655	116.095466	39.752617	70	1.9712592
flowC.0	2015-09-13 11:38:42.705655	116.095273	39.752263	70	3.2005368
flowD.0	2015-09-13 11:38:42.705655	116.09483	39.752073	70	1.951866
flowE.0	2015-09-13 11:38:42.705655	116.094349	39.75206	70	3.184218
flowA.0	2015-09-13 11:38:43.705655	116.095225	39.752951	70	3.2616144
flowB.0	2015-09-13 11:38:43.705655	116.095471	39.752611	70	2.9759004
flowC.0	2015-09-13 11:38:43.705655	116.095269	39.752256	70	3.1242744
flowD.0	2015-09-13 11:38:43.705655	116.094822	39.752069	70	2.7954756
flowE.0	2015-09-13 11:38:43.705655	116.094339	39.752062	70	3.0557592
flowA.0	2015-09-13 11:38:44.705655	116.095232	39.752948	70	2.2301784
